Pixel;Row;Round Correction Value Signed;Round Correction Value Unsigned;Ceil Correction Value;Floor Correction Value;Float Correction Value
1388;1;5;5;1;0;0.8427354288823672
1387;3;2;2;-2;-3;-2.1082761823610383
1386;0;6;6;3;2;2.1097139795042104
1385;2;3;3;0;-1;-0.8444607854687725
1384;1;5;5;1;0;0.8450360539602713
1383;3;2;2;-2;-3;-2.114028493226961
1382;0;6;6;3;2;2.115467038687296
1381;2;3;3;0;-1;-0.8467623085272802
1380;1;5;5;1;0;0.8473378764624826
1379;3;2;2;-2;-3;-2.1197837982378545
1378;0;6;6;3;2;2.121223092599699
1377;2;3;3;0;-1;-0.8490650297113191
1376;1;5;5;1;0;0.8496408973240897
1375;3;2;2;-2;-3;-2.125542099732055
1374;0;6;6;3;2;2.126982143580374
1373;2;3;3;0;-1;-0.851368949956715
1372;1;5;5;1;0;0.8519451174811596
1371;3;2;2;-2;-3;-2.131303400050335
1370;0;6;6;3;2;2.132744193970705
1369;2;3;3;0;-1;-0.8536740702002632
1368;1;5;5;1;0;0.8542505378707368
1367;3;2;2;-2;-3;-2.1370677015359014
1366;0;6;6;3;2;2.1385092461145163
1365;2;3;3;0;-1;-0.8559803913797399
1364;1;5;5;1;0;0.856557159430837
1363;3;2;2;-2;-3;-2.1428350065344333
1362;0;6;6;3;2;2.144277302358077
1361;2;3;3;0;-1;-0.8582879144338964
1360;1;5;5;1;0;0.8588649831004549
1359;3;2;2;-2;-3;-2.148605317394008
1358;0;6;6;3;2;2.1500483650500968
1357;2;3;3;0;-1;-0.8605966403024574
1356;1;5;5;1;0;0.8611740098195675
1355;3;2;2;-2;-3;-2.1543786364651893
1354;0;6;6;3;2;2.155822436541733
1353;2;3;3;0;-1;-0.8629065699261389
1352;1;5;5;1;0;0.8634842405291288
1351;3;2;2;-2;-3;-2.160154966100972
1350;0;6;6;3;2;2.161599519186609
1349;2;3;3;0;-1;-0.8652177042466267
1348;1;5;5;1;0;0.865795676171075
1347;3;2;2;-2;-3;-2.165934308656805
1346;0;6;6;3;2;2.167379615340792
1345;2;3;3;0;-1;-0.8675300442065996
1344;1;5;5;1;0;0.8681083176883249
1343;3;2;2;-2;-3;-2.1717166664906102
1342;0;6;6;3;2;2.1731627273628007
1341;2;3;3;0;-1;-0.8698435907497117
1340;1;5;5;1;0;0.8704221660247828
1339;3;2;2;-2;-3;-2.1775020419627644
1338;0;6;6;3;2;2.1789488576136335
1337;2;3;3;0;-1;-0.8721583448206047
1336;1;5;5;1;0;0.8727372221253376
1335;3;2;2;-2;-3;-2.1832904374360993
1334;0;6;6;3;2;2.184738008456744
1333;2;3;3;0;-1;-0.8744743073649079
1332;1;5;5;1;0;0.8750534869358653
1331;3;2;2;-2;-3;-2.189081855275923
1330;0;6;6;3;2;2.1905301822580583
1329;2;3;3;0;-1;-0.8767914793292384
1328;1;5;5;1;0;0.8773709614032281
1327;3;2;2;-2;-3;-2.1948762978500085
1326;0;6;6;3;2;2.1963253813859716
1325;2;3;3;0;-1;-0.8791098616612025
1324;1;5;5;1;0;0.8796896464752777
1323;3;2;2;-2;-3;-2.200673767528613
1322;0;6;6;3;2;2.202123608211341
1321;2;3;3;0;-1;-0.8814294553093944
1320;1;5;5;1;0;0.8820095431008603
1319;3;2;2;-2;-3;-2.206474266684456
1318;0;6;6;3;2;2.207924865107522
1317;2;3;3;0;-1;-0.8837502612233994
1316;1;5;5;1;0;0.8843306522298082
1315;3;2;2;-2;-3;-2.2122777976927495
1314;0;6;6;3;2;2.2137291544503483
1313;2;3;3;0;-1;-0.8860722803537993
1312;1;5;5;1;0;0.8866529748129519
1311;3;2;2;-2;-3;-2.2180843629311866
1310;0;6;6;3;2;2.219536478618128
1309;2;3;3;0;-1;-0.8883955136521671
1308;1;5;5;1;0;0.8889765118021113
1307;3;2;2;-2;-3;-2.2238939647799434
1306;0;6;6;3;2;2.225346839991662
1305;2;3;3;0;-1;-0.8907199620710724
1304;1;5;5;1;0;0.8913012641501066
1303;3;2;2;-2;-3;-2.229706605621697
1302;0;6;6;3;2;2.231160240954246
1301;2;3;3;0;-1;-0.8930456265640832
1300;1;5;5;1;0;0.8936272328107542
1299;3;2;2;-2;-3;-2.2355222878415937
1298;0;6;6;3;2;2.236976683891651
1297;2;3;3;0;-1;-0.8953725080857584
1296;1;5;5;1;0;0.8959544187388655
1295;3;2;2;-2;-3;-2.2413410138273058
1294;0;6;6;3;2;2.242796171192179
1293;2;3;3;0;-1;-0.8977006075916663
1292;1;5;5;1;0;0.8982828228902537
1291;3;2;2;-2;-3;-2.247162785968989
1290;0;6;6;3;2;2.24861870524661
1289;2;3;3;0;-1;-0.9000299260383677
1288;1;5;5;1;0;0.9006124462217358
1287;3;2;2;-2;-3;-2.2529876066592927
1286;0;6;6;3;2;2.2544442884482265
1285;2;3;3;0;-1;-0.9023604643834311
1284;1;5;5;1;0;0.9029432896911267
1283;3;2;2;-2;-3;-2.2588154782934033
1282;0;6;6;3;2;2.260272923192826
1281;2;3;3;0;-1;-0.9046922235854247
1280;1;5;5;1;0;0.9052753542572454
1279;3;2;2;-2;-3;-2.2646464032689906
1278;0;6;6;3;2;2.26610461187871
1277;2;3;3;0;-1;-0.9070252046039204
1276;1;5;5;1;0;0.9076086408799195
1275;3;2;2;-2;-3;-2.2704803839862464
1274;0;6;6;3;2;2.2719393569067066
1273;2;3;3;0;-1;-0.9093594083994994
1272;1;5;5;1;0;0.9099431505199753
1271;3;2;2;-2;-3;-2.2763174228478746
1270;0;6;6;3;2;2.277777160680145
1269;2;3;3;0;-1;-0.911694835933746
1268;1;5;5;1;0;0.9122788841392584
1267;3;2;2;-2;-3;-2.282157522259112
1266;0;6;6;3;2;2.2836180256048983
1265;2;3;3;0;-1;-0.9140314881692593
1264;1;5;5;1;0;0.914615842700611
1263;3;2;2;-2;-3;-2.2880006846276935
1262;0;6;6;3;2;2.289461954089326
1261;2;3;3;0;-1;-0.9163693660696435
1260;1;5;5;1;0;0.9169540271678933
1259;3;2;2;-2;-3;-2.2938469123639074
1258;0;6;6;3;2;2.295308948544349
1257;2;3;3;0;-1;-0.9187084705995119
1256;1;5;5;1;0;0.9192934385059743
1255;3;2;2;-2;-3;-2.2996962078805545
1254;0;6;6;3;2;2.3011590113834046
1253;2;3;3;0;-1;-0.9210488027244974
1252;1;5;5;1;0;0.9216340776807357
1251;3;2;2;-2;-3;-2.3055485735929864
1250;0;6;6;3;2;2.3070121450224654
1249;2;3;3;0;-1;-0.9233903634112384
1248;1;5;5;1;0;0.9239759456590733
1247;3;2;2;-2;-3;-2.3114040119190555
1246;0;6;6;3;2;2.312868351880038
1245;2;3;3;0;-1;-0.9257331536273945
1244;1;5;5;1;0;0.926319043408899
1243;3;2;2;-2;-3;-2.3172625252791867
1242;0;6;6;3;2;2.318727634377179
1241;2;3;3;0;-1;-0.9280771743416416
1240;1;5;5;1;0;0.9286633718991428
1239;3;2;2;-2;-3;-2.323124116096345
1238;0;6;6;3;2;2.3245899949374724
1237;2;3;3;0;-1;-0.930422426523668
1236;1;5;5;1;0;0.9310089320997506
1235;3;2;2;-2;-3;-2.3289887867960175
1234;0;6;6;3;2;2.330455435987062
1233;2;3;3;0;-1;-0.9327689111441888
1232;1;5;5;1;0;0.933355724981686
1231;3;2;2;-2;-3;-2.334856539806271
1230;0;6;6;3;2;2.3363239599546475
1229;2;3;3;0;-1;-0.9351166291749315
1228;1;5;5;1;0;0.9357037515169395
1227;3;2;2;-2;-3;-2.3407273775577124
1226;0;6;6;3;2;2.3421955692714604
1225;2;3;3;0;-1;-0.9374655815886541
1224;1;5;5;1;0;0.938053012678516
1223;3;2;2;-2;-3;-2.346601302483492
1222;0;6;6;3;2;2.3480702663713124
1221;2;3;3;0;-1;-0.9398157693591305
1220;1;5;5;1;0;0.9404035094404541
1219;3;2;2;-2;-3;-2.35247831701934
1218;0;6;6;3;2;2.353948053690555
1217;2;3;3;0;-1;-0.9421671934611613
1216;1;5;5;1;0;0.9427552427778085
1215;3;2;2;-2;-3;-2.3583584236035406
1214;0;6;6;3;2;2.3598289336681297
1213;2;3;3;0;-1;-0.9445198548705758
1212;1;5;5;1;0;0.9451082136666606
1211;3;2;2;-2;-3;-2.36424162467695
1210;0;6;6;3;2;2.3657129087455147
1209;2;3;3;0;-1;-0.9468737545642281
1208;1;5;5;1;0;0.9474624230841258
1207;3;2;2;-2;-3;-2.370127922682972
1206;0;6;6;3;2;2.3715999813667885
1205;2;3;3;0;-1;-0.9492288935199973
1204;1;5;5;1;0;0.9498178720083406
1203;3;2;2;-2;-3;-2.376017320067618
1202;0;6;6;3;2;2.37749015397857
1201;2;3;3;0;-1;-0.9515852727167999
1200;1;5;5;1;0;0.9521745614184773
1199;3;2;2;-2;-3;-2.3819098192794534
1198;0;6;6;3;2;2.383383429030097
1197;2;3;3;0;-1;-0.9539428931345793
1196;1;5;5;1;0;0.9545324922947387
1195;3;2;2;-2;-3;-2.3878054227696275
1194;0;6;6;3;2;2.3892798089731535
1193;2;3;3;0;-1;-0.9563017557543123
1192;1;5;5;1;0;0.9568916656183557
1191;3;2;2;-2;-3;-2.393704132991875
1190;0;6;6;3;2;2.395179296262114
1189;2;3;3;0;-1;-0.9586618615580083
1188;1;5;5;1;0;0.959252082371604
1187;3;2;2;-2;-3;-2.3996059524025064
1186;0;6;6;3;2;2.401081893353954
1185;2;3;3;0;-1;-0.9610232115287136
1184;1;5;5;1;0;0.9616137435377858
1183;3;2;2;-2;-3;-2.4055108834604546
1182;0;6;6;3;2;2.4069876027082273
1181;2;3;3;0;-1;-0.9633858066505141
1180;1;5;5;1;0;0.963976650101241
1179;3;2;2;-2;-3;-2.411418928627203
1178;0;6;6;3;2;2.4128964267871
1177;2;3;3;0;-1;-0.9657496479085239
1176;1;5;5;1;0;0.9663408030473555
1175;3;2;2;-2;-3;-2.4173300903668675
1174;0;6;6;3;2;2.4188083680553056
1173;2;3;3;0;-1;-0.9681147362889106
1172;1;5;5;1;0;0.9687062033625438
1171;3;2;2;-2;-3;-2.4232443711461364
1170;0;6;6;3;2;2.4247234289802115
1169;2;3;3;0;-1;-0.970481072778874
1168;1;5;5;1;0;0.971072852034272
1167;3;2;2;-2;-3;-2.429161773434327
1166;0;6;6;3;2;2.43064161203176
1165;2;3;3;0;-1;-0.9728486583666527
1164;1;5;5;1;0;0.9734407500510418
1163;3;2;2;-2;-3;-2.4350822997033426
1162;0;6;6;3;2;2.4365629196825225
1161;2;3;3;0;-1;-0.975217494041539
1160;1;5;5;1;0;0.9758098984024013
1159;3;2;2;-2;-3;-2.441005952427709
1158;0;6;6;3;2;2.442487354407678
1157;2;3;3;0;-1;-0.9775875807938608
1156;1;5;5;1;0;0.9781802980789447
1155;3;2;2;-2;-3;-2.4469327340845624
1154;0;6;6;3;2;2.448414918685021
1153;2;3;3;0;-1;-0.9799589196149991
1152;1;5;5;1;0;0.9805519500723143
1151;3;2;2;-2;-3;-2.4528626471536654
1150;0;6;6;3;2;2.454345614994949
1149;2;3;3;0;-1;-0.9823315114973799
1148;1;5;5;1;0;0.9829248553751935
1147;3;2;2;-2;-3;-2.458795694117388
1146;0;6;6;3;2;2.4602794458205075
1145;2;3;3;0;-1;-0.9847053574344766
1144;1;5;5;1;0;0.9852990149813241
1143;3;2;2;-2;-3;-2.464731877460732
1142;0;6;6;3;2;2.466216413647345
1141;2;3;3;0;-1;-0.9870804584208166
1140;1;5;5;1;0;0.9876744298854909
1139;3;2;2;-2;-3;-2.470671199671319
1138;0;6;6;3;2;2.472156520963747
1137;2;3;3;0;-1;-0.989456815451975
1136;1;5;5;1;0;0.9900511010835391
1135;3;2;2;-2;-3;-2.476613663239423
1134;0;6;6;3;2;2.4780997702606378
1133;2;3;3;0;-1;-0.9918344295245873
1132;1;5;5;1;0;0.9924290295723601
1131;3;2;2;-2;-3;-2.48255927065793
1130;0;6;6;3;2;2.484046164031568
1129;2;3;3;0;-1;-0.9942133016363339
1128;1;5;5;1;0;0.9948082163499024
1127;3;2;2;-2;-3;-2.4885080244223694
1126;0;6;6;3;2;2.489995704772735
1125;2;3;3;0;-1;-0.9965934327859571
1124;1;5;5;1;0;0.9971886624151747
1123;3;2;2;-2;-3;-2.4944599270309276
1122;0;6;6;3;2;2.4959483949829604
1121;2;3;3;0;-1;-0.9989748239732599
1120;1;5;5;1;0;0.9995703687682358
1119;3;1;1;-2;-3;-2.500414980984413
1118;0;7;7;3;2;2.501904237163753
1117;2;3;3;-1;-2;-1.0013574761990967
1116;1;5;5;2;1;1.0019533364102156
1115;3;1;1;-2;-3;-2.506373188786309
1114;0;7;7;3;2;2.507863233819222
1113;2;3;3;-1;-2;-1.003741390465386
1112;1;5;5;2;1;1.0043375663432919
1111;3;1;1;-2;-3;-2.5123345529427255
1110;0;7;7;3;2;2.513825387456162
1109;2;3;3;-1;-2;-1.006126567775107
1108;1;5;5;2;1;1.006723059570712
1107;3;1;1;-2;-3;-2.518299075962446
1106;0;7;7;3;2;2.5197907005840143
1105;2;3;3;-1;-2;-1.0085130091323045
1104;1;5;5;2;1;1.0091098170967854
1103;3;1;1;-2;-3;-2.524266760356902
1102;0;7;7;3;2;2.525759175714885
1101;2;3;3;-1;-2;-1.0109007155420855
1100;1;5;5;2;1;1.011497839926884
1099;3;1;1;-2;-3;-2.5302376086402028
1098;0;7;7;3;2;2.531730815363538
1097;2;3;3;-1;-2;-1.0132896880106212
1096;1;5;5;2;1;1.0138871290674487
1095;3;1;1;-2;-3;-2.536211623329109
1094;0;7;7;3;2;2.537705622047401
1093;2;3;3;-1;-2;-1.015679927545154
1092;1;5;5;2;1;1.0162776855259885
1091;3;1;1;-2;-3;-2.5421888069430594
1090;0;7;7;3;2;2.5436835982865844
1089;2;3;3;-1;-2;-1.0180714351539937
1088;1;5;5;2;1;1.018669510311076
1087;3;1;1;-2;-3;-2.548169162004168
1086;0;7;7;3;2;2.549664746603881
1085;2;3;3;-1;-2;-1.0204642118465177
1084;1;5;5;2;1;1.0210626044323643
1083;3;1;1;-2;-3;-2.554152691037217
1082;0;7;7;3;2;2.55564906952473
1081;2;3;3;-1;-2;-1.02285825863318
1080;1;5;5;2;1;1.0234569689005681
1079;3;1;1;-2;-3;-2.560139396569678
1078;0;7;7;3;2;2.561636569577267
1077;2;3;3;-1;-2;-1.0252535765255022
1076;1;5;5;2;1;1.025852604727481
1075;3;1;1;-2;-3;-2.566129281131701
1074;0;7;7;3;2;2.567627249292336
1073;2;3;3;-1;-2;-1.0276501665360822
1072;1;5;5;2;1;1.0282495129259726
1071;3;1;1;-2;-3;-2.5721223472561263
1070;0;7;7;3;2;2.5736211112034333
1069;2;3;3;-1;-2;-1.0300480296785963
1068;1;5;5;2;1;1.0306476945099803
1067;3;1;1;-2;-3;-2.5781185974784897
1066;0;7;7;3;2;2.5796181578467703
1065;2;3;3;-1;-2;-1.0324471669677937
1064;1;5;5;2;1;1.0330471504945322
1063;3;1;1;-2;-3;-2.5841180343370134
1062;0;7;7;3;2;2.5856183917612476
1061;2;3;3;-1;-2;-1.0348475794195071
1060;1;5;5;2;1;1.035447881895724
1059;3;1;1;-2;-3;-2.5901206603726266
1058;0;7;7;3;2;2.591621815488466
1057;2;3;3;-1;-2;-1.0372492680506458
1056;1;5;5;2;1;1.0378498897307384
1055;3;1;1;-2;-3;-2.5961264781289444
1054;0;7;7;3;2;2.5976284315727334
1053;2;3;3;-1;-2;-1.0396522338792007
1052;1;5;5;2;1;1.0402531750178365
1051;3;1;1;-2;-3;-2.6021354901523246
1050;0;7;7;3;2;2.603638242561047
1049;2;3;3;-1;-2;-1.0420564779242483
1048;1;5;5;2;1;1.042657738776363
1047;3;1;1;-2;-3;-2.608147698991786
1046;0;7;7;3;2;2.609651251003143
1045;2;3;3;-1;-2;-1.0444620012059467
1044;1;5;5;2;1;1.0450635820267529
1043;3;1;1;-2;-3;-2.6141631071990936
1042;0;7;7;3;2;2.6156674594514406
1041;2;3;3;-1;-2;-1.046868804745543
1040;1;5;5;2;1;1.0474707057905182
1039;3;1;1;-2;-3;-2.6201817173287196
1038;0;7;7;3;2;2.621686870461101
1037;2;3;3;-1;-2;-1.049276889565368
1036;1;5;5;2;1;1.0498791110902683
1035;3;1;1;-2;-3;-2.626203531937854
1034;0;7;7;3;2;2.627709486589996
1033;2;3;3;-1;-2;-1.0516862566888427
1032;1;5;5;2;1;1.0522887989496947
1031;3;1;1;-2;-3;-2.6322285535864225
1030;0;7;7;3;2;2.6337353103987162
1029;2;3;3;-1;-2;-1.0540969071404813
1028;1;5;5;2;1;1.0546997703935794
1027;3;1;1;-2;-3;-2.6382567848370506
1026;0;7;7;3;2;2.6397643444505974
1025;2;3;3;-1;-2;-1.0565088419458828
1024;1;5;5;2;1;1.0571120264478022
1023;3;1;1;-2;-3;-2.6442882282551174
1022;0;7;7;3;2;2.64579659131169
1021;2;3;3;-1;-2;-1.0589220621317494
1020;1;5;5;2;1;1.0595255681393336
1019;3;1;1;-2;-3;-2.6503228864087447
1018;0;7;7;3;2;2.651832053550784
1017;2;3;3;-1;-2;-1.0613365687258671
1016;1;5;5;2;1;1.0619403964962348
1015;3;1;1;-2;-3;-2.6563607618687612
1014;0;7;7;3;2;2.6578707337394256
1013;2;3;3;-1;-2;-1.0637523627571248
1012;1;5;5;2;1;1.0643565125476702
1011;3;1;1;-2;-3;-2.6624018572087707
1010;0;7;7;3;2;2.6639126344518758
1009;2;3;3;-1;-2;-1.0661694452555075
1008;1;5;5;2;1;1.0667739173238981
1007;3;1;1;-2;-3;-2.668446175005105
1006;0;7;7;3;2;2.6699577582651663
1005;2;3;3;-1;-2;-1.068587817252098
1004;1;5;5;2;1;1.069192611856277
1003;3;1;1;-2;-3;-2.6744937178368424
1002;0;7;7;3;2;2.676006107759058
1001;2;3;3;-1;-2;-1.071007479779082
1000;1;5;5;2;1;1.0716125971772659
999;3;1;1;-2;-3;-2.6805444882858254
998;0;7;7;3;2;2.682057685516085
997;2;3;3;-1;-2;-1.0734284338697435
996;1;5;5;2;1;1.0740338743204259
995;3;1;1;-2;-3;-2.686598488936646
994;0;7;7;3;2;2.6881124941215297
993;2;3;3;-1;-2;-1.0758506805584727
992;1;5;5;2;1;1.076456444320426
991;3;1;1;-2;-3;-2.6926557223766494
990;0;7;7;3;2;2.6941705361634334
989;2;3;3;-1;-2;-1.078274220880763
988;1;5;5;2;1;1.0788803082130318
987;3;1;1;-2;-3;-2.698716191195974
986;0;7;7;3;2;2.700231814232609
985;2;3;3;-1;-2;-1.0806990558732164
984;1;5;5;2;1;1.0813054670351239
983;3;1;1;-2;-3;-2.7047798979874855
982;0;7;7;3;2;2.7062963309226333
981;2;3;3;-1;-2;-1.0831251865735396
980;1;5;5;2;1;1.083731921824688
979;3;1;1;-2;-3;-2.7108468453468504
978;0;7;7;3;2;2.712364088829858
977;2;3;3;-1;-2;-1.0855526140205516
976;1;5;5;2;1;1.0861596736208163
975;3;1;1;-2;-3;-2.716917035872495
974;0;7;7;3;2;2.7184350905534096
973;2;3;3;-1;-2;-1.0879813392541777
972;1;5;5;2;1;1.088588723463717
971;3;1;1;-2;-3;-2.7229904721656375
970;0;7;7;3;2;2.724509338695192
969;2;3;3;-1;-2;-1.0904113633154644
968;1;5;5;2;1;1.09101907239471
967;3;1;1;-2;-3;-2.7290671568302685
966;0;7;7;3;2;2.730586835859892
965;2;3;3;-1;-2;-1.092842687246561
964;1;5;5;2;1;1.093450721456227
963;3;1;1;-2;-3;-2.735147092473163
962;0;7;7;3;2;2.7366675846549953
961;2;3;3;-1;-2;-1.09527531209074
960;1;5;5;2;1;1.0958836716918174
959;3;1;1;-2;-3;-2.7412302817039027
958;0;7;7;3;2;2.742751587690762
957;2;3;3;-1;-2;-1.097709238892385
956;1;5;5;2;1;1.098317924146146
955;3;1;1;-2;-3;-2.747316727134841
954;0;7;7;3;2;2.748838847580256
953;2;3;3;-1;-2;-1.1001444686970032
952;1;5;5;2;1;1.1007534798650003
951;3;1;1;-2;-3;-2.7534064313811335
950;0;7;7;3;2;2.75492936693934
949;2;3;3;-1;-2;-1.1025810025512186
948;1;5;5;2;1;1.1031903398952796
947;3;1;1;-2;-3;-2.759499397060754
946;0;7;7;3;2;2.76102314838667
945;2;3;3;-1;-2;-1.1050188415027762
944;1;5;5;2;1;1.1056285052850132
943;3;1;1;-2;-3;-2.7655956267944575
942;0;7;7;3;2;2.767120194543729
941;2;3;3;-1;-2;-1.1074579866005418
940;1;5;5;2;1;1.1080679770833513
939;3;1;1;-2;-3;-2.7716951232058307
938;0;7;7;3;2;2.773220508034779
937;2;3;3;-1;-2;-1.109898438894513
936;1;5;5;2;1;1.1105087563405647
935;3;1;1;-2;-3;-2.7777978889212633
934;0;7;7;3;2;2.7793240914869237
933;2;3;3;-1;-2;-1.1123401994358044
932;1;5;5;2;1;1.1129508441080578
931;3;1;1;-2;-3;-2.783903926569945
930;0;7;7;3;2;2.7854309475300703
929;2;3;3;-1;-2;-1.1147832692766624
928;1;5;5;2;1;1.1153942414383522
927;3;1;1;-2;-3;-2.7900132387839136
926;0;7;7;3;2;2.7915410787969357
925;2;3;3;-1;-2;-1.117227649470463
924;1;5;5;2;1;1.1178389493851082
923;3;1;1;-2;-3;-2.7961258281980044
922;0;7;7;3;2;2.797654487923097
921;2;3;3;-1;-2;-1.1196733410717066
920;1;5;5;2;1;1.120284969003114
919;3;1;1;-2;-3;-2.802241697449908
918;0;7;7;3;2;2.80377117754691
917;2;3;3;-1;-2;-1.1221203451360324
916;1;5;5;2;1;1.122732301348286
915;3;1;1;-2;-3;-2.8083608491801186
914;0;7;7;3;2;2.809891150309614
913;2;3;3;-1;-2;-1.1245686627202094
912;1;5;5;2;1;1.1251809474776788
911;3;1;1;-2;-3;-2.8144832860319795
910;0;7;7;3;2;2.8160144088552492
909;2;3;3;-1;-2;-1.1270182948821414
908;1;5;5;2;1;1.1276309084494809
907;3;1;1;-2;-3;-2.8206090106516832
906;0;7;7;3;2;2.8221409558306974
905;2;3;3;-1;-2;-1.1294692426808712
904;1;5;5;2;1;1.1300821853230172
903;3;1;1;-2;-3;-2.8267380256882397
902;0;7;7;3;2;2.828270793885718
901;2;3;3;-1;-2;-1.1319215071765747
900;1;5;5;2;1;1.1325347791587532
899;3;1;1;-2;-3;-2.832870333793526
898;0;7;7;3;2;2.8344039256728735
897;2;3;3;-1;-2;-1.1343750894305735
896;1;5;5;2;1;1.1349886910182878
895;3;1;1;-2;-3;-2.8390059376222645
894;0;7;7;3;2;2.8405403538476044
893;2;3;3;-1;-2;-1.1368299905053227
892;1;5;5;2;1;1.1374439219643673
891;3;1;1;-2;-3;-2.8451448398320167
890;0;7;7;3;2;2.8466800810682074
889;2;3;3;-1;-2;-1.1392862114644249
888;1;5;5;2;1;1.139900473060882
887;3;1;1;-2;-3;-2.8512870430832464
886;0;7;7;3;2;2.852823109995814
885;2;3;3;-1;-2;-1.1417437533726265
884;1;5;5;2;1;1.1423583453728572
883;3;1;1;-2;-3;-2.85743255003921
882;0;7;7;3;2;2.858969443294459
881;2;3;3;-1;-2;-1.144202617295818
880;1;5;5;2;1;1.1448175399664766
879;3;1;1;-2;-3;-2.8635813633661016
878;0;7;7;3;2;2.8651190836309866
877;2;3;3;-1;-2;-1.1466628043010374
876;1;5;5;2;1;1.1472780579090625
875;3;1;1;-2;-3;-2.869733485732933
874;0;7;7;3;2;2.871272033675176
873;2;3;3;-1;-2;-1.1491243154564703
872;1;5;5;2;1;1.1497399002690898
871;3;1;1;-2;-3;-2.875888919811608
870;0;7;7;3;2;2.8774282960996374
869;2;3;3;-1;-2;-1.1515871518314569
868;1;5;5;2;1;1.1522030681161812
867;3;1;1;-2;-3;-2.882047668276911
866;0;7;7;3;2;2.88358787357987
865;2;3;3;-1;-2;-1.154051314496483
864;1;5;5;2;1;1.1546675625211158
863;3;1;1;-2;-3;-2.8882097338065087
862;0;7;7;3;2;2.8897507687942685
861;2;3;3;-1;-2;-1.156516804523191
860;1;5;5;2;1;1.1571333845558236
859;3;1;1;-2;-3;-2.8943751190809444
858;0;7;7;3;2;2.895916984424087
857;2;3;3;-1;-2;-1.158983622984378
856;1;5;5;2;1;1.1596005352933894
855;3;1;1;-2;-3;-2.9005438267836645
854;0;7;7;3;2;2.9020865231535034
853;2;3;3;-1;-2;-1.1614517709539953
852;1;5;5;2;1;1.162069015808056
851;3;1;1;-2;-3;-2.906715859600979
850;0;7;7;3;2;2.9082593876695526
849;2;3;3;-1;-2;-1.1639212495071565
848;1;5;5;2;1;1.1645388271752246
847;3;1;1;-2;-3;-2.9128912202221358
846;0;7;7;3;2;2.914435580662193
845;2;3;3;-1;-2;-1.1663920597201294
844;1;5;5;2;1;1.1670099704714545
843;3;1;1;-2;-3;-2.9190699113392498
842;0;7;7;3;2;2.920615104824275
841;2;3;3;-1;-2;-1.168864202670349
840;1;5;5;2;1;1.1694824467744702
839;3;1;1;-2;-3;-2.925251935647349
838;0;7;7;3;2;2.9267979628515697
837;2;3;3;-1;-2;-1.171337679436407
836;1;5;5;2;1;1.1719562571631545
835;3;1;1;-2;-3;-2.9314372958443897
834;0;7;7;3;2;2.932984157442732
833;2;3;3;-1;-2;-1.1738124910980634
832;1;5;5;2;1;1.1744314027175573
831;3;1;1;-2;-3;-2.937625994631208
830;0;7;7;3;2;2.939173691299345
829;2;3;3;-1;-2;-1.1762886387362386
828;1;5;5;2;1;1.1769078845188972
827;3;1;1;-2;-3;-2.9438180347115726
826;0;7;7;3;2;2.9453665671259124
825;2;3;3;-1;-2;-1.1787661234330287
824;1;5;5;2;1;1.1793857036495528
823;3;1;1;-2;-3;-2.950013418792196
822;0;7;7;3;2;2.9515627876298574
821;2;3;3;-1;-2;-1.1812449462716916
820;1;5;5;2;1;1.1818648611930822
819;3;1;1;-2;-3;-2.9562121495826617
818;0;7;7;3;2;2.9577623555215133
817;2;3;3;-1;-2;-1.1837251083366613
816;1;5;5;2;1;1.1843453582342054
815;3;1;1;-2;-3;-2.962414229795538
814;0;7;7;3;2;2.963965273514159
813;2;3;3;-1;-2;-1.186206610713537
812;1;5;5;2;1;1.1868271958588217
811;3;1;1;-2;-3;-2.968619662146274
810;0;7;7;3;2;2.970171544324007
809;2;3;3;-1;-2;-1.1886894544890971
808;1;5;5;2;1;1.189310375154001
807;3;1;1;-2;-3;-2.9748284493533106
806;0;7;7;3;2;2.976381170670205
805;2;3;3;-1;-2;-1.191173640751293
804;1;5;5;2;1;1.191794897207986
803;3;1;1;-2;-3;-2.981040594137969
802;0;7;7;3;2;2.9825941552748247
801;2;3;3;-1;-2;-1.1936591705892532
800;1;5;5;2;1;1.1942807631102035
799;3;1;1;-2;-3;-2.9872560992245525
798;0;7;7;3;2;2.9888105008629147
797;2;3;3;-1;-2;-1.196146045093288
796;1;5;5;2;1;1.1967679739512516
795;3;1;1;-2;-3;-2.993474967340312
794;0;7;7;3;2;2.99503021016244
793;2;3;3;-1;-2;-1.1986342653548814
792;1;5;5;2;1;1.1992565308229182
791;3;1;1;-2;-3;-2.9996972012154366
790;0;7;7;4;3;3.001253285904344
789;2;3;3;-1;-2;-1.2011238324667026
788;1;5;5;2;1;1.2017464348181655
787;3;1;1;-3;-4;-3.005922803583072
786;0;7;7;4;3;3.0074797308225136
785;2;3;3;-1;-2;-1.2036147475226038
784;1;5;5;2;1;1.2042376870311404
783;3;1;1;-3;-4;-3.0121517771793442
782;0;7;7;4;3;3.0137095476538036
781;2;3;3;-1;-2;-1.2061070116176218
780;1;5;5;2;1;1.2067302885571767
779;3;1;1;-3;-4;-3.01838412474331
778;0;7;7;4;3;3.019942739138024
777;2;3;3;-1;-2;-1.208600625847982
776;1;5;5;2;1;1.2092242404927962
775;3;1;1;-3;-4;-3.0246198490170286
